rpa;tipo_cod;tipo;cod_escola;escola;inep;rua;numero;cod_bairro;bairro;metragem;qtd_alunos;qtd_turmas;qtd_professores;escola_climatizada;data_visita;quadra_coberta;quadra_descoberta;biblioteca;sala_recurso;gestor;longitude;latitude
4;2;CRECHE MUNICIPAL;984;RODA DE FOGO;26156849;OCIDENTAL;33;680;CORDEIRO;850;49;4;4;NÂO;;NÃO;NÃO;NÃO;NÃO;MONICA AUGUSTA DE SOUZA;-34.93393;-8.0524
4;2;CRECHE MUNICIPAL;554;ROSA SELVAGEM;26153114;PORTO SEGURO;470;736;VARZEA;252,5;57;3;3;SIM;;NÃO;NÃO;NÃO;NÃO;ISABEL CRISTINA DOS SANTOS;-34.97778;-8.03184
4;2;CRECHE MUNICIPAL;981;VINDE A MIM AS CRIANCINHAS;26157560;EDEIA;S/N;647;MADALENA;164,9;41;2;2;SIM;17/02/2017;NÃO;NÃO;SIM;NÃO;ANA NERY DE MIRANDA;-34.91286;-8.05587
4;2;CRECHE MUNICIPAL;525;WALDIR SAVLUSCHINSKE;26153351;ALVARO TEIXEIRA MESQUITA;S/N;710;ENGENHO DO MEIO;866,6;134;7;8;NÂO;03/05/2017;NÃO;NÃO;SIM;NÃO;SANDRA RAQUEL MAIA GARRIDO;-34.93955;-8.05049
4;5;CMEI;437;ALCIDES RESTELLI TEDESCO;26181835;FAUSTO CARDOSO;653;647;MADALENA;850;230;12;11;SIM;17/02/2017;NÃO;NÃO;SIM;NÃO;IRENE REZENDE PEREIRA;-34.91564;-8.05278
4;5;CMEI;399;PROFESSOR PAULO ROSAS;26212412;PROFESSOR LUIZ FREIRE;SN;728;CIDADE UNIVERSITARIA;780,1;117;6;6;NÂO;;NÃO;NÃO;SIM;SIM;KEILA PATRICIA VANDERLEI MACEDO;-34.95619;-8.05633
4;5;CMEI;528;SEMENTINHA DO SKYLAB;26153246;ITAPARINGA;SN;698;IPUTINGA;280,3;152;7;5;NÂO;;NÃO;NÃO;SIM;NÃO;CARLA ROBERTA FRAGA SOUZA;-34.9285;-8.03272
4;8;CRECHE ESC.RECIFE;074;ASSOCIACAO CRISTA FEMININA;26123185;;68;655;TORRE;;151;8;6;NÂO;;NÃO;NÃO;NÃO;NÃO;KARLA CABRAL BARROCA;-34.90905;-8.0421
4;8;CRECHE ESC.RECIFE;449;CMEI DARCY RIBEIRO;26182815;ODETE MONTEIRO;450;680;CORDEIRO;850;90;5;5;NÂO;;NÃO;NÃO;NÃO;NÃO;ELIONE RIOS DAS NEVES;-34.92055;-8.0455
4;8;CRECHE ESC.RECIFE;478;CRECHE ESCOLA RECIFE MIGUEL ARRAES DE ALENCAR;26186926;ARISTONCIO DE OLIVEIRA;189;698;IPUTINGA;;108;5;5;NÂO;;NÃO;NÃO;NÃO;NÃO;ANA PAULA DE FARIAS CORDEIRO LEITE;-34.94088;-8.0294
4;8;CRECHE ESC.RECIFE;134;MARIA LUZINETE DA COSTA;26191695;;190;760;ILHA DO RETIRO;;62;4;4;NÂO;;NÃO;NÃO;NÃO;NÃO;LUCICLEIDE GOMES DE ARAUJO BARROS;;
4;8;CRECHE ESC.RECIFE;008;MIGUEL ARRAES RODA DE FOGO;26190362;;S/N;701;TORROES;;226;10;7;NÂO;;NÃO;NÃO;SIM;NÃO;WILNNE DO CARMO SILVA BARROS;;
4;8;CRECHE ESC.RECIFE;533;SANTA LUZIA;26153335;SOUZA BANDEIRA;S/N;655;TORRE;510,7;126;7;7;NÂO;03/04/2018;NÃO;NÃO;SIM;NÃO;GLORIA REJANE CAVALCANTI DE SOUZA;-34.91648;-8.04518
4;8;CRECHE ESC.RECIFE;982;SITIO DO CARDOSO;26156628;PADRE LANDIM;390;647;MADALENA;631,8;138;8;9;NÂO;;NÃO;NÃO;NÃO;SIM;JOSELMA LUIZA DE ARAUJO SILVA;-34.91277;-8.04924
5;1;ESCOLA MUNICIPAL;962;ALTO DA BELA VISTA;26123380;ALTO DA BELA VISTA;338;922;COQUEIRAL;127,3;114;6;4;NÂO;03/07/2017;NÃO;NÃO;NÃO;NÃO;LUCIANA DA SILVA MARTINS;-34.96879;-8.08471
5;1;ESCOLA MUNICIPAL;411;ALTO DA BELA VISTA - ANEXO I;26123380;ALTO DA BELA VISTA;369;922;COQUEIRAL;127,3;72;5;3;NÂO;03/07/2017;NÃO;NÃO;NÃO;NÃO;;-34.96858;-8.08455
5;1;ESCOLA MUNICIPAL;102;ANDRE DE MELO;26123541;MORAES E SILVA;180;833;ESTANCIA;1110;578;26;29;NÂO;09/04/2018;NÃO;NÃO;SIM;SIM;SANDRA BONIFACIO DE ALBUQUERQUE;-34.9308;-8.08378
5;1;ESCOLA MUNICIPAL;014;ANTONIO FARIAS FILHO;26117576;VINTE E UM DE ABRIL;S/N;817;SAN MARTIN;1789;796;34;34;NÂO;;SIM;NÃO;SIM;SIM;SANDRA MARIA FERREIRA NASCIMENTO XAVIER;-34.92596;-8.07264
5;1;ESCOLA MUNICIPAL;100;BALBINA MENELAU;26120682;JOAO DE ANDRADE;82;868;JARDIM SAO PAULO;680;346;18;11;NÂO;16/02/2017;NÃO;SIM;SIM;SIM;MARLUCE MARIA LUCIA DE ARAUJO;-34.94971;-8.0831
5;1;ESCOLA MUNICIPAL;073;CASA DOS FERROVIARIOS;26123444;DR JOSE CORNELIO;84;922;COQUEIRAL;471,2;413;23;20;NÂO;;NÃO;NÃO;SIM;SIM;DILMA LIMA DA SILVA;-34.96572;-8.09046
5;1;ESCOLA MUNICIPAL;974;CHICO MENDES;26170779;DO CAMPO;S/N;841;CACOTE;227,3;437;21;14;SIM;31/10/2017;NÃO;NÃO;SIM;SIM;CELI VIEIRA DA ROCHA;-34.9328;-8.10323
5;1;ESCOLA MUNICIPAL;002;DE TEJIPIO;26123550;TUTOIA;165;922;COQUEIRAL;757,8;460;20;25;NÂO;08/02/2017;NÃO;NÃO;SIM;SIM;MARCELLE PEREIRA DE LIMA BARBOSA;-34.96452;-8.09205
5;1;ESCOLA MUNICIPAL;948;DO BARRO;26168073;GUIRAGIBE;117;876;BARRO;244,6;194;10;8;NÂO;;NÃO;NÃO;SIM;SIM;LILIA MARIA DA SILVA SANTOS AGUIAR;-34.94238;-8.08882
5;1;ESCOLA MUNICIPAL;927;DO PANTANAL;26168111;PADRE DIOGO;240;876;BARRO;195;138;9;4;SIM;16/04/2018;NÃO;NÃO;NÃO;NÃO;KATIA PAIXAO DA SILVA;-34.95873;-8.10629
5;1;ESCOLA MUNICIPAL;952;DO PANTANAL - ANEXO I;26168111;PADRE DIOGO RODRIGUES;35;876;BARRO;195;108;6;4;SIM;16/04/2018;NÃO;NÃO;NÃO;NÃO;;-34.95876;-8.10638
5;1;ESCOLA MUNICIPAL;995;DO PANTANAL - ANEXO II;26168111;PRESIDENTE MEDICE;115;876;BARRO;195;66;4;3;SIM;16/04/2018;NÃO;NÃO;NÃO;NÃO;;-34.95893;-8.10689
5;1;ESCOLA MUNICIPAL;950;DO SANCHO;26168120;JOAO FERREIRA;427;906;SANCHO;759;349;20;17;NÂO;;NÃO;SIM;SIM;SIM;MARCIA REJANE DA SILVA;-34.96025;-8.08724
5;1;ESCOLA MUNICIPAL;029;DOM BOSCO;26123487;ALVENOPOLIS;600;868;JARDIM SAO PAULO;1652;445;14;16;NÂO;;NÃO;SIM;SIM;SIM;JOSE GOMES DOS SANTOS;-34.94834;-8.07947
5;1;ESCOLA MUNICIPAL;084;DOS REMEDIOS;26119145;DO BONGI;91;663;PRADO;732,5;361;22;15;NÂO;19/06/2017;SIM;NÃO;SIM;SIM;IRACEMA PORTO VALENCA DOS SANTOS;-34.90928;-8.06878
5;1;ESCOLA MUNICIPAL;089;DOUTOR ANTONIO CORREIA;26123495;MANOEL SALVADOR;360;876;BARRO;373;206;17;13;NÂO;02/04/2018;NÃO;NÃO;NÃO;NÃO;FLAVIA RENATA FARIAS PUGLIESI;-34.94282;-8.0888
5;1;ESCOLA MUNICIPAL;291;EDITE BRAGA;26123088;NICOLAU PEREIRA;85;779;AFOGADOS;331,2;358;19;19;NÂO;;NÃO;NÃO;SIM;NÃO;EDMILSA JOSEFA DE SANTANA;-34.90502;-8.07914
5;1;ESCOLA MUNICIPAL;602;ESCOLA SANTA LUZIA;26190915;PROFESSOR CALDAS FILHO;186;833;ESTANCIA;;396;16;17;NÂO;;SIM;NÃO;SIM;SIM;GEORGE DA SILVA PEREIRA;-34.92852;-8.0853
5;1;ESCOLA MUNICIPAL;076;GENERAL SAN MARTIN;26119617;GENERAL SAN MARTIN;1864;817;SAN MARTIN;762,7;409;20;14;NÂO;;NÃO;NÃO;NÃO;SIM;ELISANGELA DA SILVA RIBEIRO;-34.92806;-8.06739
5;1;ESCOLA MUNICIPAL;917;GOVERNADOR MIGUEL ARRAES DE ALENCAR;26177951;TAPAJOS;419;833;ESTANCIA;708,5;514;27;20;SIM;03/07/2017;SIM;NÃO;SIM;SIM;MARIA SALVIANA SANTOS DE SANTANA;-34.92544;-8.09244
5;1;ESCOLA MUNICIPAL;024;HUGO GERDAU;26120810;CORONEL MIZAEL DE MENDONCA;S/N;817;SAN MARTIN;645,5;407;17;17;SIM;12/04/2017;SIM;NÃO;SIM;SIM;MARIDJA ARAUJO DE MELO;-34.93647;-8.06958
5;1;ESCOLA MUNICIPAL;371;ISAAC PEREIRA DA SILVA;26158310;OITICICA LINS;S/N;850;AREIAS;613,8;249;12;8;SIM;;NÃO;NÃO;SIM;SIM;MARIA LUCIA DE SENA TENORIO SANTOS;-34.93482;-8.09327
5;1;ESCOLA MUNICIPAL;304;JARDIM UCHOA;26158280;PALMARES;211;850;AREIAS;404,7;271;15;12;SIM;11/12/2017;NÃO;SIM;NÃO;SIM;FLAVIA REGINA GUERRA CAMARA;-34.93674;-8.09484
5;1;ESCOLA MUNICIPAL;101;MANOEL ROLIM;26134057;PAJUSSARA;57;892;TEJIPIO;154,5;105;9;8;NÂO;02/04/2018;NÃO;NÃO;NÃO;SIM;VALDETE DE OLIVEIRA MENEZES;-34.94829;-8.0878
5;1;ESCOLA MUNICIPAL;941;MANOEL ROLIM - ANEXO I;26134057;PAJUSSARA;60;868;JARDIM SAO PAULO;154,5;93;8;8;NÂO;02/04/2018;NÃO;NÃO;NÃO;SIM;;-34.9481;-8.08781
5;1;ESCOLA MUNICIPAL;136;MARECHAL RONDON;26123630;;3305;892;TEJIPIO;;426;14;14;NÂO;;NÃO;NÃO;SIM;NÃO;ANDREA CRISTINA DA SILVA COSTA;;
5;1;ESCOLA MUNICIPAL;098;PADRE JOSE DE ANCHIETA;26119331;CAPITAO ADOLFO TAQUIS;S/N;787;MUSTARDINHA;850,2;535;22;20;SIM;05/07/2017;NÃO;SIM;SIM;SIM;SANDRA COSTA SOUZA;-34.91789;-8.0733
5;1;ESCOLA MUNICIPAL;072;PADRE JOSE MATHIAS DELGADO;26120780;DOUTOR DEVALDO BORGES;S/N;868;JARDIM SAO PAULO;826,5;443;21;16;NÂO;;SIM;NÃO;NÃO;SIM;MARIA HELENA SIQUEIRA JACOBINE;-34.94013;-8.07908
5;1;ESCOLA MUNICIPAL;354;PARQUE DOS MILAGRES;26164701;CANTOR LEANDRO;S/N;876;BARRO;357,1;209;10;6;NÂO;;NÃO;NÃO;NÃO;NÃO;ADRIANA DOS SANTOS MOURA;-34.94914;-8.10604
5;1;ESCOLA MUNICIPAL;419;PARQUE DOS MILAGRES - ANEXO II;26164701;CANTOR CAPIBA;30;876;BARRO;357,1;229;12;10;NÂO;;NÃO;NÃO;NÃO;NÃO;;-34.94922;-8.10594
5;1;ESCOLA MUNICIPAL;972;POETA CARLOS PENA FILHO;26170795;ITAMONTE;461;868;JARDIM SAO PAULO;850;279;15;13;NÂO;16/02/2017;NÃO;NÃO;SIM;SIM;MARIA LUCIA PORTO DE LUCENA;-34.95507;-8.08093
5;1;ESCOLA MUNICIPAL;335;PROFESSOR ANTONIO DE BRITO ALVES;26153386;ERNESTO CAVALCANTI;41;787;MUSTARDINHA;1515;834;33;32;NÂO;05/07/2017;SIM;NÃO;SIM;SIM;VALERIA DA FONSECA SILVA;-34.91806;-8.07386
5;1;ESCOLA MUNICIPAL;339;PROFESSOR POTIGUAR MATOS;26154137;VINTE E UM DE ABRIL;2191;817;SAN MARTIN;1151,3;415;16;14;NÂO;;NÃO;NÃO;SIM;SIM;GERLANE RODRIGUES DA SILVA ARAUJO;-34.92556;-8.07268
5;1;ESCOLA MUNICIPAL;064;PROFESSORA MARIA DA PAZ BRANDAO ALVES;26120569;DA FELICIDADE;51;906;SANCHO;1229,2;580;29;20;NÂO;08/02/2017;NÃO;SIM;SIM;SIM;CLAUDIA VIDAL DA SILVA PEREIRA;-34.96127;-8.08235
5;1;ESCOLA MUNICIPAL;290;PROFESSORA PRIMITIVA DE BARROS SILVA;26123649;ATOR ELPIDIO CAMARA;122;868;JARDIM SAO PAULO;403;223;13;10;NÂO;;NÃO;NÃO;SIM;NÃO;CIBELE CRISTINA OLIVEIRA DA SILVA;-34.93818;-8.08357
5;1;ESCOLA MUNICIPAL;269;SANTA EDWIGES;26123100;JURITI;41;779;AFOGADOS;202,5;132;10;5;SIM;;NÃO;NÃO;NÃO;NÃO;ALANA BARRETO LOPES;-34.90728;-8.06992
5;1;ESCOLA MUNICIPAL;081;SANTO ANTONIO DO CACOTE;26123673;GUARACI;16;850;AREIAS;209;184;12;9;SIM;;NÃO;NÃO;SIM;NÃO;MARIA DO SOCORRO DOS SANTOS MACHADO;-34.92986;-8.10026
5;1;ESCOLA MUNICIPAL;083;VILA SAO MIGUEL;26123126;RUBIACEA;147;779;AFOGADOS;619,9;409;18;13;SIM;;NÃO;NÃO;SIM;SIM;ELAINE ROZENTAL DE BRITO;-34.9127;-8.08414
5;1;ESCOLA MUNICIPAL;182;WALDEMAR VALENTE;26124076;GASTAO DE CARVALHO;360;752;CURADO;534,2;281;15;11;SIM;16/02/2017;NÃO;SIM;SIM;SIM;SUELY PEREIRA BELTRAO;-34.94753;-8.07609
5;2;CRECHE MUNICIPAL;548;BIDO KRAUSE;26148145;ONZE DE AGOSTO;S/N;914;TOTO;1072;99;5;6;NÂO;;NÃO;NÃO;NÃO;NÃO;ISABELLE CRISTINE FERREIRA MEDINO;-34.96972;-8.07975
5;2;CRECHE MUNICIPAL;524;CRECHE MUNICIPAL CHICO MENDES;26167859;SINDICATO DOS VIGILANTES;633;841;CACOTE;98,4;30;3;4;NÂO;;NÃO;NÃO;NÃO;NÃO;JOSE ALYSON LOPES DE OLIVEIRA;-34.93203;-8.10155
5;2;CRECHE MUNICIPAL;537;CRECHE MUNICIPAL NOVO HORIZONTE;26153394;JOSE BEZERRA CAVALCANTI;244;787;MUSTARDINHA;;64;4;4;NÂO;;NÃO;NÃO;NÃO;NÃO;ALZIRA CRISTINA MELO;-34.92095;-8.07116
5;2;CRECHE MUNICIPAL;986;DE AFOGADOS;26156792;CERRO NEGRO;215;779;AFOGADOS;571,8;172;9;7;NÂO;;NÃO;NÃO;SIM;NÃO;JANAINA AUGUSTA DE LIMA AIROLA;-34.91156;-8.08433
5;2;CRECHE MUNICIPAL;988;DO BONGI;26156725;MAJOR MARIO PORTELA;S/N;809;BONGI;453,6;163;7;8;SIM;19/06/2017;NÃO;NÃO;SIM;NÃO;YJANUI DE LOURDES LEAL HELIODORO CALIXTO;-34.91534;-8.06676
5;2;CRECHE MUNICIPAL;535;FUTURO DO AMANHA;26153254;APULCRU DE ASSUNCAO;686;817;SAN MARTIN;307,1;78;4;4;NÂO;12/04/2017;NÃO;NÃO;NÃO;NÃO;ANA PAULA DO CARMO DE SANTANA;-34.92972;-8.07302
5;2;CRECHE MUNICIPAL;476;ISABEL SILVANA DE MELO;26186330;AVENIDA DOZE DE JUNHO;SN;876;BARRO;;55;4;4;NÂO;16/04/2018;NÃO;NÃO;NÃO;NÃO;KATIA MARIA CARNEIRO CAMILO;-34.95416;-8.10906
5;2;CRECHE MUNICIPAL;505;RECIFE 2000;26153130;RIO SOLIMOES;S/N;850;AREIAS;472;145;8;8;NÂO;;NÃO;NÃO;NÃO;SIM;FABIANA MIRANDA MISAEL;-34.93726;-8.09753
5;5;CMEI;987;DA MANGUEIRA;26156776;21 DE ABRIL;1555;795;MANGUEIRA;499,5;120;6;5;NÂO;;NÃO;NÃO;SIM;NÃO;SANDRA CRISTINA DE SOUZA GAMBOA;-34.92133;-8.07481
5;5;CMEI;551;NOSSO SENHOR JESUS DO BONFIM;26153262;TEIXEIRA DE MELO;56;833;ESTANCIA;625;95;6;6;NÂO;;NÃO;NÃO;NÃO;NÃO;MARIA AMANDA VITORINO DA SILVA;-34.93063;-8.08122
5;8;CRECHE ESC.RECIFE;603;CRECHE ESCOLA RECIFE DA ESTANCIA;26190923;PROFESSOR CALDAS FILHO;186;833;ESTANCIA;;198;10;10;NÂO;;NÃO;NÃO;NÃO;SIM;ALBA VALERIA DE LIMA FALCAO BEZERRA;-34.928552;-8.0853
5;8;CRECHE ESC.RECIFE;439;CRECHE ESCOLA RECIFE GOVERNADOR MIGUEL ARRAES;26185180;DOUTOR GIL RODRIGUES DOS SANTOS;10;850;AREIAS;;254;16;11;NÂO;;NÃO;NÃO;SIM;SIM;ELIZABETH SANTIAGO MOURA;-34.92381;-8.09583
5;8;CRECHE ESC.RECIFE;454;DO IRAQUE;26184648;HAVAI;S/N;833;ESTANCIA;;108;6;7;NÂO;09/04/2018;NÃO;NÃO;NÃO;SIM;RAYANE FERREIRA CABRAL DE AZEVEDO;-34.92962;-8.08746
5;8;CRECHE ESC.RECIFE;492;MAURICEIA DA SILVA DIAS;26188368;PRESIDENTE MEDICI;35;876;BARRO;;168;8;6;NÂO;;NÃO;NÃO;SIM;NÃO;GLAYCE KARINY GONCALVES SILVA FERREIRA;;
5;8;CRECHE ESC.RECIFE;474;PRESIDENTE TANCREDO NEVES;26186322;DOUTOR JOSE RUFINO;1848;876;BARRO;;211;11;11;NÂO;;NÃO;NÃO;SIM;NÃO;SEVERINO RAFAEL DA SILVA;-34.93918;-8.09233
5;8;CRECHE ESC.RECIFE;140;TIA MADALENA;26192586;;39;752;CURADO;;129;8;6;NÂO;;NÃO;NÃO;NÃO;NÃO;LILIAN BEATRIZ DOS SANTOS RIBEIRO;-99.999999;-8.111
6;1;ESCOLA MUNICIPAL;146;ABILIO GOMES;26124092;BRUNO VELOZO;S/N;205;BOA VIAGEM;325,6;313;17;11;NÂO;12/12/2017;NÃO;NÃO;NÃO;NÃO;MARTA BEATRIZ DE ARAUJO;-34.90688;-8.12097
6;1;ESCOLA MUNICIPAL;144;ARTISTA PLASTICO CICERO DIAS;26171716;JOAO JOAQUIM DE MELO FILHO;290;884;COHAB;133;460;24;22;NÂO;04/05/2017;NÃO;NÃO;SIM;NÃO;MARIA INEZ DA SILVA;-34.94963;-8.13238
6;1;ESCOLA MUNICIPAL;967;ASA BRANCA;26170639;MARIA ADELAIDE CASTELO BRANCO;55;884;COHAB;250,9;263;12;8;NÂO;28/08/2017;NÃO;NÃO;SIM;NÃO;MARIA VILMA PERAZZO LEITE;-34.9493;-8.12412
6;1;ESCOLA MUNICIPAL;183;BEATO EUGENIO MAZENOD;26124467;LUXEMBURGO;303;264;IMBIRIBEIRA;541,6;323;17;12;SIM;;NÃO;NÃO;NÃO;NÃO;RUTH HELENA REINAUX DA SILVA;-34.91356;-8.10158
6;1;ESCOLA MUNICIPAL;107;CAPELA SANTO ANTONIO;26124483;SAO MARCOS;S/N;264;IMBIRIBEIRA;1420,7;150;10;8;NÂO;;NÃO;NÃO;NÃO;SIM;WALKIRIA REJANE QUEIROZ ALVES DE GOIS;-34.90228;-8.08714
6;1;ESCOLA MUNICIPAL;997;CARLUCIO DE SOUZA CASTANHA JUNIOR;26171767;PERNAMBUCO;S/N;884;COHAB;1590,3;520;24;14;NÂO;;NÃO;NÃO;SIM;SIM;AGUINALDO GOMES DA SILVA FILHO;-34.94649;-8.12135
6;1;ESCOLA MUNICIPAL;016;CICERO FRANKLIN CORDEIRO;26124513;FELIPE DOS SANTOS;111;884;COHAB;1420,7;537;21;20;NÂO;14/02/2017;NÃO;SIM;SIM;SIM;BRUNO JUNIOR PAZ BARRETO;-34.95493;-8.13614
6;1;ESCOLA MUNICIPAL;037;CLARICE LISPECTOR;26190079;;S/N;213;IPSEP;;321;19;10;NÂO;;SIM;NÃO;SIM;SIM;DANIELLA CARLA JERONIMO DA SILVA;-34.92542;-8.1037
6;1;ESCOLA MUNICIPAL;213;CRISTIANO CORDEIRO;26133837;SANTOS;S/N;884;COHAB;1061,3;520;31;16;NÂO;;NÃO;NÃO;SIM;SIM;SANDRA MARIA ALBUQUERQUE GASPAR DE OLIVEIRA;-34.95374;-8.11499
6;1;ESCOLA MUNICIPAL;116;DE DOIS RIOS;26119129;IRMA MARIA EVANGELISTA;83;884;COHAB;703,9;301;17;10;SIM;28/08/2017;NÃO;NÃO;SIM;SIM;CARLA CRISTIANE ALEXANDRE FERREIRA;-34.94465;-8.12692
6;1;ESCOLA MUNICIPAL;374;DEPUTADO EDSON CANTARELLI;26158329;RUBINEIA;49;230;IBURA;603,1;341;20;16;SIM;28/06/2017;NÃO;NÃO;SIM;SIM;ANDREA MARIA LINS DOS SANTOS BEZERRA;-34.93864;-8.1299
6;1;ESCOLA MUNICIPAL;033;DO JORDAO;26120704;SILVA JARDIM;175;221;JORDAO;397,8;241;14;12;NÂO;;NÃO;NÃO;SIM;NÃO;CRISTIANE MORAIS DA COSTA;-34.92899;-8.13902
6;1;ESCOLA MUNICIPAL;105;DO LEAO;26120712;BRUNO VELOSO;300;205;BOA VIAGEM;412;215;12;10;NÂO;;NÃO;NÃO;NÃO;NÃO;WANUSIA DE OLIVEIRA SILVA LIMA;-34.89878;-8.12157
6;1;ESCOLA MUNICIPAL;435;DONA LUCI SILVA LIMA;26181940;MONACO;1138;264;IMBIRIBEIRA;850;160;12;10;SIM;27/04/2017;NÃO;NÃO;NÃO;NÃO;HERMINIA LUISA CALADO GALINDO;-34.91667;-8.09875
6;1;ESCOLA MUNICIPAL;298;EDUCADOR PAULO FREIRE;26148161;GENERAL BENTO DA GAMA;301;213;IPSEP;1499,8;516;29;21;NÂO;;SIM;NÃO;SIM;SIM;PATRICIA CHAVES DA SILVA;-34.92373;-8.11032
6;1;ESCOLA MUNICIPAL;028;ENGENHEIRO GUILHERME DINIZ;26120607;TEREZA MARGARIDA;S/N;230;IBURA;860;382;23;14;NÂO;14/02/2017;NÃO;NÃO;SIM;SIM;ALESSANDRA MARIA MARQUES CUNHA GUIMARAES;-34.96153;-8.13425
6;1;ESCOLA MUNICIPAL;309;ENGENHEIRO HENOCH COUTINHO DE MELO;26155869;DAS OFICINAS;12;248;PINA;1090;337;19;12;NÂO;;NÃO;NÃO;SIM;SIM;ROBERTA FRAGA GAMEIRO;-34.88375;-8.08488
6;1;ESCOLA MUNICIPAL;114;ENGENHEIRO UMBERTO GONDIM;26120674;IVONETE FERREIRA DA SILVA;13;248;PINA;836,7;407;22;17;NÂO;;NÃO;NÃO;SIM;NÃO;ROSEANE MARIA COUTO DA SILVA;-34.88421;-8.0847
6;1;ESCOLA MUNICIPAL;447;ESCRITOR JOSUE DE CASTRO;26124955;CARAPEBA;S/N;256;BRASILIA TEIMOSA;;201;8;5;NÂO;;NÃO;NÃO;SIM;SIM;KELLY NASCIMENTO DE GOES CAVALCANTI;-34.88195;-8.08436
6;1;ESCOLA MUNICIPAL;249;FERNANDO SANTA CRUZ;26132643;BOANERGES PEREIRA;437;221;JORDAO;260;130;6;5;NÂO;;NÃO;NÃO;NÃO;SIM;IVANEIDE FERREIRA DE PAULA;-34.9413;-8.1373
6;1;ESCOLA MUNICIPAL;245;FLORESTAN FERNANDES;26139090;RIO NOVO DO SUL;541;230;IBURA;1308,7;825;33;39;NÂO;22/02/2017;NÃO;NÃO;SIM;SIM;ANA KARLA PEREIRA DA SILVA;-34.94247;-8.11578
6;1;ESCOLA MUNICIPAL;141;FUTURO FELIZ;26124610;IBIRAJUBA;440;230;IBURA;598,4;217;12;8;NÂO;;NÃO;NÃO;NÃO;SIM;ARELI DA MOTA CUNHA;-34.95554;-8.1265
6;1;ESCOLA MUNICIPAL;926;IBURA DE BAIXO;26168227;RIO NOVO DO SUL;498;230;IBURA;348;315;14;10;NÂO;22/02/2017;NÃO;NÃO;NÃO;SIM;MERCIA GOMES DE MOURA;-34.94276;-8.11476
6;1;ESCOLA MUNICIPAL;069;INES SOARES DE LIMA;26134010;14 DE NOVEMBRO;S/N;264;IMBIRIBEIRA;450,3;218;12;9;SIM;;NÃO;NÃO;SIM;SIM;KEYLA MARIA BELTRAO DE SOUZA;-34.91247;-8.12066
6;1;ESCOLA MUNICIPAL;148;JARDIM MAURICEIA;26125480;NICOLAU COPERNICO;1107;264;IMBIRIBEIRA;500,9;191;14;13;NÂO;;NÃO;SIM;SIM;SIM;CLAUDIA MARIA FELIPE DE ALMEIDA;-34.91488;-8.08937
6;1;ESCOLA MUNICIPAL;963;JARDIM MONTE VERDE;26170663;CHAPADA DO ARARIPE;51;884;COHAB;131,7;518;24;17;NÂO;;NÃO;NÃO;SIM;SIM;MARIA BERNADETE DA SILVA;-34.95868;-8.11694
6;1;ESCOLA MUNICIPAL;246;JORDAO BAIXO;26132635;GOVERNADOR ROBERTO SILVEIRA;51;221;JORDAO;490,5;132;6;4;SIM;28/06/2017;NÃO;NÃO;SIM;SIM;TEREZINHA DE JESUS DE SOUZA GOMES;-34.93878;-8.13097
6;1;ESCOLA MUNICIPAL;954;JORDAO BAIXO - ANEXO I;26132635;GOVERNADOR ROBERTO DA SILVEIRA;52;221;JORDAO;490,5;121;6;5;SIM;28/06/2017;NÃO;NÃO;NÃO;SIM;;-34.93887;-8.131
6;1;ESCOLA MUNICIPAL;372;JOSE MUCIO MONTEIRO;26164361;JOAO RIO BRANCO DE LIMA;125;884;COHAB;587,5;222;14;10;NÂO;10/02/2017;NÃO;NÃO;SIM;SIM;SANDRA VERONICA BARBOSA;-34.95291;-8.12746
6;1;ESCOLA MUNICIPAL;110;KARLA PATRICIA;26134002;PROFESSOR EDUARDO WANDERLEY FILHO;700;205;BOA VIAGEM;1711,9;576;34;29;NÂO;04/04/2018;SIM;NÃO;SIM;SIM;CHRISTIANE MARINHO DA SILVA;-34.89594;-8.10903
6;1;ESCOLA MUNICIPAL;082;LAGOA ENCANTADA;26124114;DOUTOR BENIGNO JORDAO DE VASCONCELOS;S/N;884;COHAB;355,8;182;12;11;SIM;;SIM;NÃO;SIM;NÃO;SILEIDE MARIA GONCALVES DO NASCIMENTO;-34.95083;-8.12305
6;1;ESCOLA MUNICIPAL;015;LUIZ VAZ DE CAMOES;26119927;ERVAL;508;213;IPSEP;815,9;519;17;20;NÂO;;SIM;NÃO;SIM;SIM;JOAO MARCELINO DA COSTA MELO;-34.92133;-8.11025
6;1;ESCOLA MUNICIPAL;956;MAESTRO NELSON FERREIRA;26170671;AVELINO CHAVES;176;230;IBURA;262;111;6;5;SIM;;NÃO;NÃO;NÃO;SIM;CAMILLA VERUSKA SILVA REIS;-34.93585;-8.12546
6;1;ESCOLA MUNICIPAL;026;MARGARIDA SERPA COSSART;26124700;MECEJANA;09;884;COHAB;268,1;251;14;12;NÂO;06/02/2017;NÃO;NÃO;NÃO;NÃO;ANA MARIA FEITOSA APOLINARIO ROSAS;-34.95561;-8.11997
6;1;ESCOLA MUNICIPAL;031;MARIA ADELAIDE DE BARROS;26124688;ALTO ERVAL NOVO;S/N;884;COHAB;570,8;314;18;10;NÂO;14/02/2017;SIM;NÃO;NÃO;SIM;LEILA MARIA DE ALMEIDA SILVA PESSOA;-34.95336;-8.13887
